question_id,subject_id,chapter_id,chapter_name,question_number,book_section,book_question_number,question_type,question_text,sql_code,has_sql_asset,choice_count,choice_kinds,correct_choice,explanation,question_type_encoded,choice_kind_complexity,difficulty,difficulty_label
2_1_48,2,1,SQL 기본,48,II,48,predict_result,아래 SQL의 실행 결과로 가장 적절한 것은?,"SELECT *
FROM TAB1 A LEFT OUTER JOIN TAB2 B
ON (A.C1=B.C1 AND B.C2 BETWEEN 1 AND 3);",True,4,"result_table,result_table,result_table,result_table",2,"아우터 조인에서 ON 절의 조건은 조인할 대상을 필터링한다. A 테이블(좌측)의 데이터는 모두 보존되지만, B 테이블과는 B.C2 값이 1과 3 사이인 행(B와 C)만 조인에 성공한다. D는 C2 값이 4이므로 ON 조건을 만족하지 않아 매핑이 실패하고 NULL 처리된다.",-1,0,0,Easy
2_1_49,2,1,SQL 기본,49,II,49,best_choice,"아래의 오라클 SQL을 동일한 결과를 출력하는 ANSI 표준 구문으로 변경하고자 할 때 가장 적절한 SQL은? [테이블 구조]
게시판(게시판ID(PK), 게시판명, 등록일시, 사용여부)
게시글(게시글ID(PK), 게시판ID(FK), 제목, 내용, 등록일시, 등록자명, 삭제여부)","SELECT A.게시판ID, A.게시판명, COUNT(B.게시글ID) AS CNT
FROM 게시판 A, 게시글 B
WHERE A.게시판ID = B.게시판ID(+)
AND B.삭제여부(+) = 'N'
AND A.사용여부 = 'Y'
GROUP BY A.게시판ID, A.게시판명
ORDER BY A.게시판ID;",True,4,"sql_query,sql_query,sql_query,sql_query",1,오라클의 (+) 구문을 ANSI OUTER JOIN 구문으로 변경하기 위해서는 Inner쪽 테이블(게시글)에 걸린 조건절(B.삭제여부(+)='N')을 ON절 안에 위치시켜야 정상적인 OUTER JOIN 필터링이 수행된다. A 테이블에 걸린 일반 조건(A.사용여부='Y')은 조인 후 필터링인 WHERE 절에 둔다.,1,3,0,Easy
2_1_50,2,1,SQL 기본,50,II,50,best_choice,"아래에 대한 설명으로 가장 적절한 것은? (단, 칼럼의 타입은 NUMBER이다.)",,False,4,"text,text,text,text",3,"레코드 내에서 단일 행 칼럼끼리 연산(COL2 + COL3)할 때 NULL이 포함되어 있으면 해당 행의 결과는 NULL이 된다. 따라서 첫 번째 행과 두 번째 행은 NULL이 되고, 세 번째 행은 70+20=90이 된다. 집계 함수 SUM은 전체 결과 집합에서 NULL 값을 제외하므로 최종 합계는 90이다.",1,1,0,Easy
2_2_1,2,2,SQL 활용,1,II,51,best_choice,"아래에서 설명하는 서브쿼리의 종류로 가장 적절한 것은? [아래]
서브쿼리의 실행 결과로 여러 칼럼을 반환한다. 메인쿼리의 조건절에 여러 칼럼을 동시에 비교할 수 있다. 서브쿼리와 메인쿼리에서 비교하고 자 하는 칼럼 개수와 칼럼의 위치가 동일해야 한다.",,False,4,"text,text,text,text",2,반환되는 데이터의 형태에 따른 서브쿼리의 분류 중 아래의 설명은 다중 칼럼(Multi Column) 서브쿼리에 대한 설명이다.,1,1,0,Easy
2_2_2,2,2,SQL 활용,2,II,52,different_result,SQL 실행 결과가 다른 하나는?,,False,4,"sql_query,sql_query,sql_query,sql_query",2,"① ③, ④번 SQL은 모두 COL1 별 합계 값과 전체 합계 값을 구하는 SQL이지만, ②번 SQL은 COL1별 합계 값만을 구하는 SQL이므로 결과 건수가 달라진다. CUBE 함수와 ROLLUP 함수의 인자가 2개 이상일 경우에는 결과가 서로 달라질 수 있지만, 1개일 때의 결과는 동일하다.",3,3,2,Hard
2_2_3,2,2,SQL 활용,3,II,53,best_choice,SET OPERATOR 중에서 수학의 교집합과 같은 기능을 하는 연산자로 가장 적절한 것은?,,False,4,"keyword,keyword,keyword,keyword",2,"SET OPERATOR: 합집합은 UNION, 교집합은 INTERSECT, 차집합은 MINUS/EXCEPT 이다.",1,0,0,Easy
2_2_4,2,2,SQL 활용,4,II,54,worst_choice,집합 연산자에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"description,description,description,description",4,"집합(SET) 연산자를 사용한 SQL의 ORDER BY 절은 최종 결과를 정렬하며, 가장 마지막 줄에 한번만 사용할 수 있다.",0,0,0,Easy
2_2_5,2,2,SQL 활용,5,II,55,same_result,아래의 SQL과 실행 결과가 동일한 SQL은?,"SELECT A.서비스ID, B.서비스명, B. 서비스URL
FROM (SELECT 서비스ID
FROM 서비스
INTERSECT
SELECT 서비스ID
FROM 서비스이용) A. 서비스 B
WHERE A.서비스ID = B.서비스ID:",True,4,"sql_query,sql_query,sql_query,sql_query",2,"수행한 SQL은 이용된 적이 있었던 서비스를 추출하는 SQL이다.
① 이용된 적이 있었던 서비스를 추출하는 것은 동일하나 서비스와 서비스이용은 1:N 관계이므로 서비스이용건수만큼 추출되므로 전체 결과가 다르다. GROUP BY를 수행하면 동일한 결과를 출력할 수 있다.
② 전체 서비스에서 이용된 적이 있었던 서비스를 MINUS하였으므로 이용된 적이 없었던 서비스가 서브쿼리에서 추출된다. 그러므로 NOT EXISTS 구문을 적용하면 이용된 적이 있었던 서비스가 출력 된다.(정답)
③ 서비스를 기준으로 OUTER JOIN을 수행하였으므로, 이용된 적이 없었던 서비스만 출력된다. B.서비스ID IS NOT NULL로 변경해야 동일한 결과가 출력된다.
④ 서비스와 서비스이용 테이블의 순서를 변경하고 IN 절을 NOT IN으로 변경하면 동일한 결과를 출력할 수 있다.",-1,3,0,Easy
2_2_6,2,2,SQL 활용,6,II,56,predict_result,아래를 참고할 때 SQL 실행 결과로 가장 적절한 것은?,"SELECT COL1, COL2, COUNT( ) AS CNT
FROM (SELECT COLI, COL2
FROM TBL1
UNION ALL
SELECT COL1, COL2
FROM TBL2
UNION
SELECT COL1, COL2
FROM TBL1)
GROUP BY COLI, COL2;",True,4,"result_table,result_table,result_table,result_table",1,집합 연산자는 SQL에서 위에 정의된 연산자가 먼저 수행된다. 그러므로 UNION이 나중에 수행되므로 결과적으로 중복 데이터가 모두 제거되어 ①과 같은 결과가 도출된다. 만일 UNION과 UNION ALL의 순서를 바꾼다면 ②와 같은 결과가 도출된다.,-1,0,0,Easy
2_2_7,2,2,SQL 활용,7,II,57,different_result,아래 SQL의 빈칸에 들어갔을 때 그 결과가 다른 하나는?,"SELECT b.grade, a.job, SUM(a.sal) AS SUM_SAL, COUNT(*) AS CNT
FROM emp a, salgrade b
WHERE a.sal BETWEEN b.losal AND b.hisal
GROUP BY",True,4,"sql_fragment,sql_fragment,sql_fragment,sql_fragment",2,②는 총합 값이 반환된다.,3,2,2,Hard
2_2_8,2,2,SQL 활용,8,II,58,worst_choice,"아래 실행 결과를 출력하는 SQL로 가장 적절하지 않은 것은? (단, DBMS는 오라클로 가정)",,False,4,"sql_query,sql_query,sql_query,sql_query",4,"①, ②, ③번의 경우는 결팟값으로 동일한 값이 추출 되는 반면 ④번의 경우는 부서급여합의 결과가 다른 보기와 다르게 집계되기 때문에 결쾃값이 다르게 출력된다.

| 부서코드 | 사원번호 | 급여 | 급여비증 |
|---|---|---|---|
| HRD | A004 | 3500000 | 1 |
| HRD | A008 | 3200000 | 0.48 |
| MKT | A007 | 4500000 | 0.52 |
| MKT | A003 | 2340000 | 0.56 |
| MKT | A002 | 1830000 | 1 |",0,3,0,Easy
2_2_9,2,2,SQL 활용,9,II,59,best_choice,"아래에 대한 설명으로 가장 적절한 것은? (단, 시스템적으로 회원기본정보와 회원상세정보는 1:1, 양쪽 필수 관계임을 보장한다.)",,False,4,"description,description,description,description",3,"① 1:1. 양쪽 필수 관계를 시스템적으로 보장하므로 두 엔터티 간의 EXCEPT 결과는 항상 공집합이다.
② 1:1, 양쪽 필수 관계를 시스템적으로 보장하므로 UNION을 수행한 결과는 회원기본정보의 전체건수와 동일하지만, UNION ALL을 수행하였으므로 결과건수는 회원기본정보의 전체건수에 2배가 된다.
④ 1:1, 양쪽 필수 관계를 시스템적으로 보장하므로 연산 수행결과는 같다.",1,0,0,Easy
2_2_10,2,2,SQL 활용,10,II,60,predict_result,아래 SQL을 수행할 경우 정렬 순서상 3번째 표시될 값은?,"SELECT C3
FROM TAB1
START WITH C2 IS NULL
CONNECT BY PRIOR C1 = C2
ORDER SIBLINGS BY C3 DESC;",True,4,"value,value,value,value",2,"SQL의 실행결과는 다음과 같다.
C3
---
A
C
B
D
따라서 3번째 표시될 값은 B이다.",-1,0,0,Easy
2_2_11,2,2,SQL 활용,11,II,61,worst_choice,오라클 계층형 질의에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"description,description,description,description",4,오라클 계층형 질의에서 루트 노드의 LEVEL 값은 1이다.,0,0,0,Easy
2_2_12,2,2,SQL 활용,12,II,62,predict_result,아래 SQL의 실행 결과로 가장 적절한 것은?,"SELECT 사원번호, 사원명, 입사일자, 매니저사원번호
FROM 사원
START WITH 매니저사원번호 IS NULL
CONNECT BY PRIOR 사원번호 = 매니저사원번호
AND 입사일자 BETWEEN '2013-01-01' AND '2013-12-31'
ORDER SIBLINGS BY 사원번호;",True,4,"result_table,result_table,result_table,result_table",1,"CONNECT BY 절에 작성된 조건절은 WHERE 절에 작성된 조건절과 다르다. START WITH 절에서 필터링된 시작 데이터는 결과목록에 포함되며, 이후 CONNECT BY 절에 의해 필터링된다. 그러므로 매니저 사원번호가 NULL인 데이터는 결과목록에 포함되며, 이후 리커시브 조인에 의해 입사일자가 필터링된다.",-1,0,0,Easy
2_2_13,2,2,SQL 활용,13,II,63,worst_choice,계층형 질의문에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"description,description,description,description",4,"④ 오라클 계층형 질의문에서 PRIOR 키워드는 SELECT, WHERE 절에서도 사용할 수 있다.",0,0,0,Easy
2_2_14,2,2,SQL 활용,14,II,64,identify_sql,아래 실행 결과를 출력하는 SQL로 가장 적절한 것은?,,False,4,"sql_query,sql_query,sql_query,sql_query",1,"위의 결과는 중간 레벨인 도쿄지점(120)을 시작으로 상위의 전체 노드(역방향 전개)와 하위의 전체 노드(순방향 전개)를 검색하여 매출액을 출력하는 SQL이다. 부서 테이블의 전체 데이터를 보면 LEVLE은 1~3까지이지만 출력된 데이터의 LEVEL이 1과 2만 추출된 것으로 보면 중간 LEVEL에서 추출된 것을 짐작할 수 있다.
② 최상위 노드인 아시아지부(100)를 시작으로 하위의 모든 부서를 추출(순방향 전개)한다.
③ 최하위 노드인 도쿄 지점(121)에서 상위의 모든 노드(역방향 전개)를 추출하게 된다.
④ WHERE 절의 서브쿼리를 보면 일본지사(120)를 시작으로 역방향 전개하여 최상위 노드를 추출하여 다시 순방향 전개를 수행하고 있다. 이렇게 되면 ②와 동일한 결과가 출력된다.",-1,3,0,Easy
2_2_15,2,2,SQL 활용,15,II,65,different_result,아래의 SQL과 실행 결과가 다른 하나는?,"SELECT A.NO, A.COLA, B.COLB
FROM T1 A, T2 B
WHERE B.NO = A.NO;",True,4,"sql_query,sql_query,sql_query,sql_query",3,"주어진 SQL 및 ①, ②, ④ SQL의 경우, 각 테이블의 NO칼럼 값이 같은 행만 조인에 성공하여 1건의 결과가 나오지만, ③ SQL의 경우 M*N 건의 결과가 나오게 되므로 2건이 된다.",3,3,2,Hard
2_2_16,2,2,SQL 활용,16,II,66,identify_sql,WINDOW FUNCTION을 사용하지 않고 아래의 실행 결과를 출력하는 SQL로 가장 적절한 것은?,,False,4,"sql_query,sql_query,sql_query,sql_query",3,"해설: ①는 일자별매출액에 일자별 매출 테이블과 동일하게 출력된다. ②. ④는 작은 날짜쪽에 제일 큰 누적금액이 출력된다. ③은 일자별매출 테이블을 Self Join하여, A Alias 쪽에 먼저 읽혔다고 가정하면 다음처럼 데이터가 생성될 것이다.
1. A가 {2015.11.01. 1000} 일 때 B는 {2015.11.01. 1000}
2. A가 {2015.11.02., 1000} 일 때 B는 {2015.11.01. 1000}, {2015.11.02. 1000}
3. A가 {2015.11.03.. 1000} 일 때 B는 {2015.11.01. 1000}, {2015.11.02. 1000}, {2015.11.03. 1000}
위의 Self Join은 Equi Join이 아닌 Range Join이므로 A의 레코드는 B의 레코드 수만큼 증가한다. (A*B) 그러므로 위의 3번의 경우 A는 B의 레코드 개수와 동일하게 되므로 SUM(매출금액)을 하면 3,000이 된다. 이런 식으로 A Alias의 모든 레코드 개수를 Scan하면 누적 값을 출력하게 된다.",-1,3,0,Easy
2_2_17,2,2,SQL 활용,17,II,67,derive_count,아래 SQL의 실행 결과로 가장 적절한 것은?,"SELECT COUNT(DISTINCT AB)
FROM EMP
WHERE $D=$ (SELECT D FROM DEPT WHERE $E=$:",True,4,"value,value,value,value",3,"해설: WHERE 절의 단일행 서브쿼리인 (SELECT D FROM DEPT WHERE $E=\gamma i^{\prime})$ 에 의해서 DEPT 테이블의 D 칼럼 값이 x인 행이 선택되고, D (SELECT D FROM DEPT WHERE $E=i^{\prime\prime}$ 조건에 의해 EMP 테이블의 (A=1, B=a). (A=2, B=a) 인 2건이 출력된다. 출력된 결과가 모두 UNIQUE하기 때문에 DISTINCT 연산자는 결과 건수에 영향을 주지 않는다.",-1,0,0,Easy
2_2_18,2,2,SQL 활용,18,II,68,select_all_correct,아래에서 서브쿼리에 대한 설명으로 적절한 것을 모두 고른 것은?,,False,4,"text,text,text,text",2,"해설: (다) 서브쿼리의 결과가 복수행 결과를 반환하는 경우에는 IN, ALL, ANY 등의 복수 행 비교 연산자와 사용하여야 한다. (마) 다중 칼럼 서브쿼리는 서브쿼리의 결과로 여러 개의 칼럼이 반환되어 메인 쿼리의 조건과 비교되는데, SQL Server에서는 현재 지원하지 않는 기능이다.",-1,1,0,Easy
2_2_19,2,2,SQL 활용,19,II,69,identify_sql,아래 실행 결과를 출력하는 SQL로 가장 적절한 것은?,,False,4,"sql_query,sql_query,sql_query,sql_query",4,"PERCENT_RANK는 파티션별 윈도우에서 제일 먼저 나오는 것을 0으로, 제일 늦게 나오는 것을 1로 하여, 값이 아닌 행의 순서별 백분율을 구하는 함수이다.
DENSE_RANK는 순위를 구하는 함수로 동일한 순위를 하나의 등수로 취급한다.
CUME_DIST는 파티션별 윈도우의 전체건수에서 현재 행보다 작거나 같은 건수에 대한 누적 백분율을 구하는 함수이다.
RANK는 파티션 내의 ORDER BY에 의한 순위를 구하는 함수로, 동일한 순위에 대해서는 동일한 순위를 부여한다.
RATIO_TO_REPORT는 파티션 내의 주어진 칼럼 값의 합계에 대한 행별 백분율을 소수점으로 구하는 함수이다.
NTILE는 파티션별 전체 건수를 주어진 인자로 N 등분한 결과를 반환한다.

문제의 결과를 보면 VAL1은 데이터의 VAL1 값을 GRP별로 합계를 내고 비율을 구한 값임을 알 수 있고, VAL2은 전체 TableB데이터의 VAL2값으로 N등분한 값임을 알 수 있다. 그러므로 RATIO_TO_REPORT, NTILE 함수를 사용한 SQL이 정답이다.",-1,3,0,Easy
2_2_20,2,2,SQL 활용,20,II,70,different_result,아래 SQL과 동일한 결과를 출력하는 SQL로 가장 적절하지 않은 것은?,"SELECT A.회원번호, A.회원명
FROM 회원 A, 동의항목 B
WHERE A.회원번호 = B.회원번호
GROUP BY A.회원번호, A.회원명
HAVING COUNT(CASE WHEN B.동의여부 ='N' THEN 0 ELSE NULL END) >= 1
ORDER BY A.회원번호;",True,4,"sql_query,sql_query,sql_query,sql_query",3,"위의 SQL은 약관항목 중 단 하나라도 동의를 하지 않은 회원을 구하는 SQL이다. HAVING 절에서 동의여부가 N인 데이터가 한 건이라도 존재하는 데이터를 추출한다.
①은 회원 테이블과 동의항목 테이블의 회원번호 칼럼으로 연관 서브쿼리를 수행하여 동의여부 칼럼의 값이 N인 데이터가 한 건이라도 존재하면 회원 데이터를 출력하게 된다.
②는 동의항목 테이블에서 동의여부가 N인 한 건이라도 존재하는 회원을 추출하여 회원테이블과 IN 연산을 수행한다.
③의 회원 테이블과 동의항목 테이블 간에 회원번호 칼럼이 연관 서브쿼리로 처리되어야 정상적으로 처리할 수 있다.
④는 HAVING절로 처리되던 조건을 WHERE절에 위치시켜 더 간편하게 Join으로 처리하였다. 또한 회원과 동의항목은 1:N 관계이므로 JOIN된 결과는 N건으로 발생됨에 따라 GROUP BY를 추가하여 중복을 제거하였다.",3,3,2,Hard
2_2_21,2,2,SQL 활용,21,II,71,best_choice,아래 SQL에 대한 설명으로 가장 적절한 것은?,"SELECT A.회원ID, A. 회원명, A. 이메일
FROM 회원 A
WHERE EXISTS (SELECT 'X'
FROM 이벤트 B, 메일발송 C
WHERE B.시작일자 >= '2014.10.01'
AND B.이벤트ID = C.이벤트ID
AND A.회원ID = C.회원ID
HAVING COUNT(*) = (SELECT COUNT(*)
FROM 이벤트
WHERE 시작일자 >= '2014.10.01'));",True,4,"description,description,description,description",3,"해설: 이벤트 시작일자가 '2014.10.01.'과 같거나 큰 이벤트를 기준으로 단 한차례라도 이메일 발송이 누락된 회원을 추출하는 SQL문장이다.
②을 제거하고 의 EXISTS 연산자를 IN 연산자로 변경하면 회원별로 메일을 발송한 건수를 계산할 수 없으므로 원하는 결과를 추출할 수 없다.
GROUP BY 및 집계 함수를 사용하지 않고 HAVING 절을 사용하였다고 하여 SQL문장이 오류가 발생하지는 않는다.",1,0,0,Easy
2_2_22,2,2,SQL 활용,22,II,72,best_choice,서브쿼리에 대한 설명으로 가장 적절한 것은?,,False,4,"description,description,description,description",2,"① 단일 행 서브쿼리의 비교 연산자로는 =, <, <=, >, >=, <>가 되어야 한다. IN, ALL 등의 비교 연산자는 다중 행 서브쿼리의 비교연산자이다.
② 단일 행 서브쿼리의 비교연산자는 다중 행 서브쿼리의 비교 연산자로 사용할 수 없지만, 반대의 경우는 가능하다.
③ 비 연관 서브쿼리가 주로 메인쿼리에 값을 제공하기 위한 목적으로 사용된다.
④ 메인쿼리의 결과가 서브쿼리로 제공될 수도 있고, 서브쿼리의 결과가 메인쿼리로 제공될 수도 있으므로 실행 순서는 상황에 따라 달라진다.",1,0,0,Easy
2_2_23,2,2,SQL 활용,23,II,73,worst_choice,아래 SQL에 대한 설명으로 가장 적절하지 않은 것은?,"SELECT B.사원번호, B. 사원명, A.부서번호, A.부서명
,(SELECT COUNT(*)
FROM 부양가족 Y
WHERE Y. 사원번호 = B.사원번호) AS 부양가족수
FROM 부서 A. (SELECT *
FROM 사원
WHERE 입사년도 = '2014') B
WHERE A.부서번호 = B.부서번호
AND EXISTS (SELECT 1
FROM 사원 X
WHERE X.부서번호 = A.부서번호):",True,4,"description,description,description,description",3,"2014년에 입사한 사원들의 사원, 부서 정보와 부양가족수를 추출하는 SQL이다. SELECT 절에 사용된 서브쿼리는 단일행 연관 서브쿼리로 JOIN으로도 변경이 가능하며, FROM 절에 사용된 서브쿼리는 Inline View 또는 Dynamic View이고, WHERE 절에 사용된 서브쿼리는 다중행 연관 서브쿼리이다. ③번 보기의 경우 이미 FROM절에 Inline View로 사원 테이블의 입사년도 조건을 명시하였으므로 WHERE 절의 EXISTS 조건은 부서와 사원 테이블 간의 JOIN 조건에 의해 결과에 어떠한 영향도 미치지 못하므로 삭제되어도 무방하다.",0,0,0,Easy
2_2_24,2,2,SQL 활용,24,II,74,identify_sql,"아래를 참고할 때 평가대상상품에 대한 품질평가항목별 최종 평가결과를 출력하는 SQL로 가장 적절한 것은?
(단, 평가항목에 대한 평가등급이 기대수준에 미치지 못할 경우 해당 평가항목에 대해서만 재평가를 수행한다.)",,False,4,"sql_query,sql_query,sql_query,sql_query",2,"② 연관 서브쿼리를 활용하여 특정 상품, 평가항목별로 최종 평가회차와 Join을 수행하여 원하는 결과를 출력한다.
① Inline View D에서 평가결과 엔터티의 특정상품 및 평가항목에 대한 최종 평가회차가 아닌 전체 데이터 중 평가회차가 가장 큰 값을 가지고 JOIN을 수행하므로 원하는 결과가 아니다.
③ 특정 평가회차에 대한 결과가 아닌, 평가결과 엔터티의 평가회차, 평가등급, 평가일자 속성에 대해서 개별 MAX 값을 구하므로 원하는 결과가 아니다.
④ 특정 평가회차에 대한 결과가 아닌, 상품ID, 평가항목ID별로 개별 MAX값을 구하므로 원하는 결과가 아니다.",-1,3,0,Easy
2_2_25,2,2,SQL 활용,25,II,75,worst_choice,뷰에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"description,description,description,description",2,② 뷰의 장점 중 독립성은 테이블 구조가 변경되어도 뷰를 사용하는 응용 프로그램은 변경하지 않아도 된다.,0,0,0,Easy
2_2_26,2,2,SQL 활용,26,II,76,predict_result,"아래에서 뷰 생성 스크립트를 실행한 후, SQL을 실행한 결과로 가장 적절한 것은?","CREATE VIEW V_TBL
AS
SELECT *
FROM TBL
WHERE C1 'B' OR C1 IS NULL
SELECT SUM(C2) C2
FROM V TBL
WHERE C2 >= 200 AND C1 = 'B'",True,4,"value,value,value,value",2,조회 SQL 실행 시 V_TBL은 뷰 스크립트로 치환되어 수행된다. 뷰 생성 스크립트에서 부여된 조건과 조회 SQL에서 부여된 조건 모두를 만족해야 한다.,-1,0,0,Easy
2_2_27,2,2,SQL 활용,27,II,77,predict_result,아래 SQL의 실행 결과로 가장 적절한 것은?,"SELECT 사원ID, COL2, COL3
FROM (SELECT 사원ID
      ,ROW_NUMBER() OVER(PARTITION BY 부서ID ORDER BY 연봉 DESC) AS COL1
      ,SUM(연봉) OVER(PARTITION BY 부서ID ORDER BY 사원ID ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS COL2
      ,MAX(연봉) OVER(ORDER BY 연봉 DESC ROWS BETWEEN CURRENT ROW AND CURRENT ROW) AS COL3
      FROM 사원)
WHERE COL1 = 2
ORDER BY 1;",True,4,"result_table,result_table,result_table,result_table",2,"COL1 구문은 부서ID별로 연봉의 내림차순으로 유일한 순위를 부여한다.
COL2 구문은 부서ID별로 첫 행부터 현재 행까지의 범위에서 SUM값을 구한다.
COL3 구문은 전체 데이터에서 현재 행부터 현재 행까지의 범위에서 가장 큰 연봉을 구한다. ROWS CURRENT ROW에서 BETWEEN이 없다면 뒤에 AND CURRENT ROW가 생략된것과 동일하다. 즉 COL3 구문은 ROWS BETWEEN CURRENT ROW AND CURRENT ROW와 동일하다.",-1,0,0,Easy
2_2_28,2,2,SQL 활용,28,II,78,identify_sql,아래 실행 결과를 출력하는 SQL로 가장 적절한 것은?,,False,4,"sql_query,sql_query,sql_query,sql_query",2,"위의 결과 데이터는 지역에 대해서 월별 이용량 및 소계와 전체 이용량을 출력하였으므로, ROLLUP 함수를 활용할 수 있다. ROLLUP 집계 그룹 함수는 나열된 칼럼에 대해 계층 구조로 집계를 출력하는 함수로서 ROLLUP(A, B)를 수행하면 (A, B)별 집계, A별 집계와 전체 집계를 출력할 수 있다.
①번 보기의 경우 CASE 절의 GROUPING 함수의 사용이 잘못(0이 아닌 1이 되어야 함)되었으며, ③번 보기처럼 CUBE를 사용하면, 결합 가능한 모든 값에 대하여 다차원 집계를 생성한다. ④번 보기처럼 GROUPING SETS를 사용하면 계층구조 없이 지역에 대한 합계와 월별 합계가 각각 생성된다.",-1,3,0,Easy
2_2_29,2,2,SQL 활용,29,II,79,best_choice,아래 SQL에 대한 설명으로 가장 적절한 것은?,"SELECT EMPNO, SAL
FROM EMP
WHERE SAL >= (SELECT MAX(SAL)
              FROM EMP
              GROUP BY DEPTNO);",True,4,"description,description,description,description",1,"서브쿼리는 단일 행 또는 복수 행 비교 연산자와 함께 사용 가능하다. 단일 행 비교 연산자는 서브쿼리의 결과가 반드시 1건 이하여야 하고, 복수행 비교 연산자는 서브쿼리의 결과 건수와 상관없다.",1,0,0,Easy
2_2_30,2,2,SQL 활용,30,II,80,fill_blank,아래를 참고할 때 SQL의 빈칸에 들어갈 내용으로 가장 적절한 것은?,"SELECT DNAME
     , JOB
     , COUNT(EMPNO) TOTAL_EMP
     , SUM(SAL) TOTAL_SAL
FROM EMP, DEPT
WHERE DEPT.DEPTNO = EMP.DEPTNO
GROUP BY _______ ;",True,4,"sql_fragment,sql_fragment,sql_fragment,sql_fragment",1,"아래의 결과를 반환하려면 ROLLUP (DNAME, JOB) 표현식을 사용해야 한다.",2,2,1,Medium
2_2_31,2,2,SQL 활용,31,II,81,identify_sql,아래 실행 결과를 출력하는 SQL로 가장 적절한 것은?,,False,4,"sql_query,sql_query,sql_query,sql_query",2,"SQL의 결과를 보면 설비ID와 에너지코드의 모든 조합에 대하여 사용량합계를 추출하고 있다. CUBE 함수는 인수로 나열된 항목의 가능한 모든 조합에 대하여 GROUPING을 수행한다. 위 문제에서 ②번은 CUBE를 사용하였으므로 CUBE절에 나열된 칼럼의 모든 조합 즉, ((설비ID), (에너지코드), (설비ID, 에너지코드), ( ))에 대해 SUB TOTAL을 만들게 된다.",-1,3,0,Easy
2_2_32,2,2,SQL 활용,32,II,82,fill_blank,아래를 참고할 때 SQL의 빈칸에 들어갈 내용으로 가장 적절한 것은?,"SELECT A.JOB, A.DEPTNO, ROUND(AVG(A.SAL), 2) AVG_SAL
FROM EMP A
GROUP BY _______ ;",True,4,"sql_fragment,sql_fragment,sql_fragment,sql_fragment",2,"(JOB, DEPTNO), ()에 대한 평균을 계산해야 하므로 ROLLUP ((JOB, DEPTNO)) 표현식을 사용해야 한다.",2,2,1,Medium
2_2_33,2,2,SQL 활용,33,II,83,predict_result,아래 SQL의 실행 결과로 가장 적절한 것은?,"SELECT 상품ID, 월, SUM(매출액) AS 매출액
FROM 월별매출
WHERE 월 BETWEEN '2014.10' AND '2014.12'
GROUP BY GROUPING SETS((상품ID, 월));",True,4,"result_table,result_table,result_table,result_table",2,"GROUPPING SETS 함수는 표시된 인수들에 대한 개별 집계를 구하는 기능을 하며, 위의 SQL은 (상품ID, 월)별 집계 데이터를 출력한다.",-1,0,0,Easy
2_2_34,2,2,SQL 활용,34,II,84,worst_choice,윈도우 함수(Window Function)에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"description,description,description,description",3,윈도우 함수는 결과에 대한 함수처리이기 때문에 결과 건수는 줄지 않는다.,0,0,0,Easy
2_2_35,2,2,SQL 활용,35,II,85,predict_result,아래 SQL의 실행 결과로 가장 적절한 것은?,"SELECT 고객번호, 고객명, 매출액, 순위
FROM (
      SELECT A.고객번호
           , MAX(A.고객명) AS 고객명
           , SUM(B.매출액) AS 매출액
           , RANK() OVER(ORDER BY SUM(B.매출액) DESC) AS 순위
      FROM 고객 A INNER JOIN 월별매출 B
      ON (A.고객번호 = B.고객번호)
      GROUP BY A.고객번호
     )
ORDER BY 순위;",True,4,"result_table,result_table,result_table,result_table",1,"위의 SQL은 고객별 매출액과 매출 순위를 구하되 동일 순위일 경우 중간 순위를 비워둔 데이터를 추출한다. 순위를 구하는 함수로는 RANK, DENSE_RANK, ROW_NUMBER 함수가 있다. RANK WINDOW FUNCTION은 동일 값에 대해서는 동일 순위를 부여하고 중간 순위는 비워 두지만, DENSE_RANK 함수는 동일 순위를 부여하되 중간 순위를 비우지 않는다. ROW_NUMBER 함수는 동일 값에 대해서도 유일한 순위를 부여한다.",-1,0,0,Easy
2_2_36,2,2,SQL 활용,36,II,86,fill_blank,아래를 참고할 때 SQL의 빈칸에 들어갈 내용으로 가장 적절한 것은?,"SELECT JOB, ENAME, SAL, COMM
     , _______ OVER(ORDER BY NVL(SAL,0) + NVL(COMM,0) DESC) RANK
FROM EMP;",True,4,"keyword,keyword,keyword,keyword",4,"동순위를 부여하며, 이후 차순위를 나타내는 것은 DENSE_RANK의 특징이다.",2,0,1,Medium
